satisfaccion,evaluacion,proyectos,promedio_horas_mes,semestre,accidente,renunciar,ascenso_5years,departamento,salario
2.7,7.6,4,108,10,0,0,0,ventas,medio
6.7,4.9,3,247,10,0,0,0,ventas,medio
4.8,7,3,213,10,0,0,0,ventas,medio
9.9,6,4,209,8,1,0,0,informática,medio
4.9,8.8,4,240,8,0,0,0,desarrollo de producto,medio
3.9,4.5,3,100,8,1,0,0,desarrollo de producto,medio
9.9,9.2,4,265,4,1,0,0,desarrollo de producto,medio
7.8,5.7,3,209,3,0,0,0,desarrollo de producto,medio
5,7.3,3,154,10,0,0,0,informática,medio
6.1,7.9,5,230,10,0,0,0,administración,alto
8.8,6,4,208,7,0,0,1,administración,alto
4.4,4.4,2,141,7,1,0,1,administración,alto
7.3,7.8,3,262,7,1,0,1,administración,alto
5.8,8.4,4,206,7,0,0,1,administración,alto
7.4,9.8,3,166,3,1,0,1,administración,alto
3.2,4.8,4,117,10,0,0,1,mercadotecnia,medio
8.8,8.3,4,273,10,0,0,0,ventas,medio
8.1,9,4,270,10,0,0,0,contabilidad,medio
5.9,9.2,3,138,10,0,0,0,soporte,bajo
7.9,6.5,3,235,10,0,0,0,mantenimiento,bajo
9.2,6.4,4,190,10,1,0,0,administración,bajo
7.6,8.5,3,192,3,0,0,0,mercadotecnia,bajo
9.1,6.5,5,214,3,1,0,0,mercadotecnia,bajo
8,8.4,4,242,2,1,0,0,mercadotecnia,bajo
7.3,7.2,4,233,2,0,0,0,ventas,bajo
8.8,5.3,3,218,4,0,0,0,ventas,bajo
6.5,4,5,125,4,0,0,0,ventas,bajo
8.4,5,4,178,2,0,0,0,ventas,bajo
9.3,5,5,272,3,0,0,0,ventas,bajo
6.4,6,3,265,4,0,0,0,ventas,bajo
6.6,7.2,4,271,3,0,0,0,ventas,bajo
7.6,5.6,3,179,3,1,0,0,ventas,bajo
3.4,7.2,3,118,4,0,0,0,informática,bajo
4.8,8,4,196,5,0,0,0,desarrollo de producto,bajo
7.9,6.1,4,173,2,0,0,0,desarrollo de producto,bajo
8.2,6.7,4,156,3,0,0,0,desarrollo de producto,bajo
5.1,7.1,2,180,3,0,0,0,desarrollo de producto,bajo
8.4,7.8,4,263,3,0,0,0,informática,bajo
6.6,7.9,5,134,3,0,0,0,administración,alto
7.2,8.8,3,189,3,1,0,0,administración,alto
5.3,9.1,4,167,4,0,0,0,administración,alto
8.1,8,5,132,2,1,0,0,administración,alto
5.8,9,3,209,2,0,0,0,administración,alto
8.2,5.6,2,227,5,1,0,0,administración,alto
7.2,9.9,4,239,3,0,0,0,mercadotecnia,medio
9,5.4,4,172,4,0,0,0,ventas,medio
9.8,9.1,3,188,4,0,0,0,contabilidad,medio
5.6,7.4,3,265,3,0,0,0,soporte,medio
7.7,8.2,3,153,3,1,0,0,mantenimiento,medio
6.1,8.9,4,242,2,0,0,0,administración,medio
9.7,6.1,4,262,3,1,0,1,mercadotecnia,medio
6.4,5.5,3,246,2,0,0,1,mercadotecnia,alto
9.9,9.7,4,211,2,0,0,1,mercadotecnia,bajo
6.1,4.2,3,145,4,0,0,1,ventas,medio
7.2,7.1,4,256,3,0,0,1,ventas,medio
6.7,9.1,2,245,2,1,0,1,ventas,medio
9,5.6,3,151,3,0,0,0,ventas,medio
9,7.3,4,245,2,0,0,0,ventas,bajo
6.3,6.1,4,171,3,0,0,0,ventas,bajo
6.4,8.8,3,252,2,0,0,0,ventas,bajo
4.4,6.5,3,175,2,0,0,0,informática,bajo
6.4,9.4,4,210,3,0,0,0,desarrollo de producto,bajo
6.5,9.5,2,180,2,0,0,0,desarrollo de producto,bajo
6.9,9,5,103,5,0,0,0,desarrollo de producto,bajo
9.3,5.1,4,110,3,0,0,0,desarrollo de producto,bajo
7.3,9,5,184,3,0,0,0,informática,bajo
8.3,6,4,161,2,0,0,0,administración,alto
8.2,4.9,5,210,3,0,0,0,administración,alto
3.9,9.1,2,212,2,0,0,0,administración,alto
5.3,4.7,6,106,6,0,0,0,administración,alto
8.8,8.1,4,179,3,0,0,0,administración,alto
8,6,5,217,3,0,0,0,administración,alto
6.8,7.9,4,184,3,0,0,0,mercadotecnia,bajo
6.6,6,3,210,2,0,0,0,ventas,bajo
6.1,6.1,4,246,2,0,0,0,contabilidad,bajo
7.4,5.5,4,262,3,0,0,0,soporte,bajo
6.1,8.3,4,245,3,1,0,1,mantenimiento,bajo
5.7,9.9,3,222,3,1,0,1,administración,bajo
6.8,5.4,4,146,4,0,0,1,mercadotecnia,medio
7.5,7.9,4,263,3,0,0,1,mercadotecnia,medio
2.9,5.7,5,134,2,0,0,1,mercadotecnia,medio
8.1,8.1,5,250,4,0,0,1,ventas,medio
5.3,6.8,4,173,3,0,0,0,ventas,medio
4.2,9.6,6,173,3,0,0,0,ventas,medio
6.4,6.7,4,252,3,1,0,0,ventas,medio
6.3,5,2,230,4,0,0,0,ventas,medio
8.1,8.1,4,212,2,1,0,0,ventas,medio
7.1,6.6,5,187,2,0,0,0,ventas,medio
7,8.3,5,241,2,0,0,0,ventas,medio
5.3,10,3,164,4,0,0,0,informática,medio
1.6,9.3,6,218,6,1,0,0,desarrollo de producto,alto
1.7,5.5,4,194,3,0,0,0,desarrollo de producto,bajo
7,9.5,3,158,2,0,0,0,desarrollo de producto,medio
4.3,8.8,2,149,4,0,0,0,desarrollo de producto,medio
4.9,6.2,4,161,2,0,0,0,informática,medio
5,9,5,226,2,0,0,0,administración,alto
5.7,5.9,2,111,2,0,0,0,administración,alto
6.8,7.5,4,258,3,0,0,0,administración,alto
6.2,6.1,3,266,2,0,0,0,administración,alto
6.9,7.5,3,253,3,0,0,0,administración,alto
6.3,7,5,160,3,0,0,0,administración,alto
7.6,6.2,5,230,3,1,0,0,mercadotecnia,bajo
6.2,7.6,5,198,3,0,0,0,ventas,bajo
8.2,6.9,3,250,3,0,0,0,contabilidad,bajo
2,7,4,225,5,0,0,0,soporte,bajo
1.6,7,3,178,3,1,0,0,mantenimiento,bajo
2,7.8,4,196,3,0,0,0,administración,bajo
5.3,5.1,4,240,2,0,0,0,mercadotecnia,bajo
7.1,6.3,3,204,3,0,0,0,mercadotecnia,bajo
7,9.3,3,250,3,0,0,0,mercadotecnia,bajo
9.2,9.4,2,224,2,0,0,0,ventas,bajo
8.1,9.2,4,268,3,0,0,0,ventas,bajo
7.9,6.2,5,167,3,0,0,0,ventas,bajo
5.3,6.4,3,168,3,0,0,0,ventas,bajo
5.1,5.6,4,168,2,0,0,0,ventas,bajo
7.8,9,5,158,3,0,0,0,ventas,bajo
5,9.1,3,240,3,0,0,0,ventas,bajo
9.2,10,4,261,4,0,0,0,ventas,medio
5.9,5.4,4,176,2,0,0,0,mantenimiento,medio
7.7,5.5,3,217,3,0,0,0,soporte,medio
7.4,8.7,5,224,2,0,0,0,soporte,medio
6.7,9.7,4,196,3,0,0,0,soporte,medio
5.6,5.9,3,223,3,0,0,0,soporte,medio
8.4,4.4,5,131,5,1,0,0,soporte,medio
5.3,7.7,2,167,2,0,0,0,soporte,medio
8.6,7.1,5,273,3,0,0,0,soporte,medio
7.7,6.8,3,98,3,0,0,0,soporte,medio
9.7,9.4,4,253,3,0,0,0,soporte,medio
6.9,8.7,5,174,3,0,0,0,soporte,medio
7.3,9,3,274,2,0,0,0,soporte,alto
4.2,4.7,6,174,5,0,0,0,mantenimiento,bajo
4,4.7,5,173,5,0,0,0,mantenimiento,medio
3.3,4.1,2,198,4,0,0,0,mantenimiento,medio
6.8,6.6,3,238,2,0,0,0,administración,medio
7.8,8,3,256,2,0,0,0,informática,medio
9.2,6,3,179,2,0,0,0,informática,bajo
6.6,6.6,4,273,4,1,0,0,informática,bajo
6,4.5,3,104,4,0,0,0,informática,bajo
8.6,8.3,4,208,3,1,0,0,informática,bajo
6.1,4.9,3,275,2,0,0,0,desarrollo de producto,bajo
7.1,6.8,3,231,2,1,0,0,desarrollo de producto,bajo
8.6,6.2,4,186,3,0,0,0,desarrollo de producto,bajo
9.6,5.9,3,241,3,0,0,0,desarrollo de producto,bajo
7,5.4,3,194,2,1,0,0,informática,bajo
3.8,4.9,4,196,3,0,0,1,administración,alto
3.9,7.5,6,185,3,0,0,1,administración,alto
4.9,4,2,148,2,1,0,1,administración,alto
7.8,6.2,4,150,3,0,0,1,administración,alto
7.4,7.9,5,121,5,0,0,1,administración,alto
8.2,7.6,4,266,3,0,0,1,administración,alto
6,4.2,2,109,6,0,0,0,ventas,bajo
7.2,9.9,3,143,4,0,0,0,ventas,bajo
7.3,9.7,3,174,3,0,0,0,ventas,bajo
8.9,5.5,4,159,2,0,0,0,ventas,medio
7.4,9.4,4,157,2,0,0,0,ventas,medio
8.3,5.7,2,222,2,0,0,0,ventas,medio
2.4,8.8,5,199,5,1,0,0,ventas,medio
9.3,8.9,3,255,7,1,0,0,ventas,medio
9.6,6.2,4,253,7,0,0,0,ventas,medio
1.6,6.8,5,149,7,1,0,0,ventas,medio
2.1,8.5,6,285,7,0,0,0,ventas,medio
6.9,5.4,3,164,7,0,0,0,ventas,medio
6.6,9.6,3,243,3,1,0,0,ventas,medio
6.7,3.9,2,207,7,0,0,0,ventas,medio
8.5,5.8,4,186,7,0,0,0,ventas,medio
3.7,9.2,4,211,7,0,0,0,ventas,alto
6.4,6.4,2,190,3,0,0,0,ventas,bajo
9.1,8.2,2,241,3,0,0,0,ventas,medio
9.6,6.8,3,206,3,0,0,0,ventas,medio
7.4,7,4,273,3,0,0,0,ventas,medio
9.4,9.9,2,157,3,0,0,0,ventas,medio
3.7,7.2,3,183,2,0,0,0,ventas,bajo
9.2,8.5,3,151,6,1,0,0,ventas,bajo
8.6,7.2,3,217,3,0,0,0,ventas,bajo
6.6,4.9,5,235,8,1,0,0,ventas,bajo
1.9,6.1,4,127,8,0,0,0,ventas,bajo
6.5,6.1,5,167,8,0,0,0,ventas,bajo
9.2,4.4,3,260,8,0,0,0,ventas,bajo
8.3,8,3,240,8,0,0,0,ventas,bajo
9.4,8.2,4,187,3,0,0,0,ventas,bajo
4.2,6.9,3,126,2,0,0,0,ventas,bajo
7.8,5.3,6,168,3,0,0,0,ventas,bajo
5.8,7.6,4,197,5,0,0,0,ventas,bajo
5,6.4,2,170,8,0,0,0,ventas,bajo
8.2,7.6,3,219,8,1,0,0,informática,bajo
9.7,9.2,6,137,8,1,0,0,desarrollo de producto,bajo
8,9.3,3,225,4,0,0,0,desarrollo de producto,bajo
8.2,8.4,3,194,3,0,0,0,desarrollo de producto,bajo
9.5,9.9,5,251,4,0,0,0,desarrollo de producto,bajo
8.8,5.1,5,195,4,0,0,0,informática,bajo
5,8.6,3,180,7,0,0,1,administración,alto
5.3,8,2,225,7,1,0,1,administración,alto
8.2,7.4,3,229,7,0,0,1,administración,alto
1.5,7.4,6,144,7,0,0,1,administración,alto
9.2,7,3,129,3,0,0,1,administración,alto
5.3,7.4,3,172,10,0,0,1,administración,alto
5.8,10,4,220,10,0,0,0,mercadotecnia,medio
8.8,7.4,3,273,10,0,0,0,ventas,medio
8.5,7.2,3,245,10,0,0,0,contabilidad,medio
9.9,6.8,5,264,10,1,0,0,soporte,medio
9.4,7.3,3,268,10,0,0,0,mantenimiento,medio
6.3,9.4,3,172,3,0,0,0,administración,medio
8.5,9,3,245,3,0,0,0,mercadotecnia,medio
9.5,6.6,5,192,3,0,0,0,mercadotecnia,medio
7.1,6.6,3,268,4,0,0,0,mercadotecnia,alto
4.9,8.8,4,244,3,0,0,0,ventas,bajo
7.1,6.9,4,222,4,0,0,0,ventas,medio
5.2,6.2,5,239,2,0,0,0,ventas,medio
4.8,7.2,3,143,4,0,0,0,ventas,medio
8.2,7.9,3,160,3,0,0,0,ventas,medio
8.3,7.6,2,255,7,0,0,0,ventas,bajo
8.5,8.7,4,152,7,0,0,0,ventas,bajo
5.7,6.4,4,226,7,0,0,0,ventas,bajo
1.6,6.3,5,266,7,0,0,0,informática,bajo
8.5,6.4,5,256,7,0,0,0,desarrollo de producto,bajo
8.2,6.7,3,198,3,1,0,0,desarrollo de producto,bajo
9,8.9,4,254,7,0,0,0,desarrollo de producto,bajo
9.2,6.4,2,104,7,0,0,0,desarrollo de producto,bajo
9,4.8,4,136,7,0,0,0,informática,bajo
8.2,8,5,205,3,0,0,0,informática,bajo
8.4,8.1,4,236,3,1,0,0,informática,bajo
9.2,6.5,3,176,3,0,0,0,informática,bajo
8.2,8.2,3,148,3,0,0,0,informática,bajo
8,8,4,146,3,1,0,0,informática,bajo
6,8.5,3,242,2,0,0,0,informática,bajo
1.4,3.8,5,115,6,1,0,0,mercadotecnia,alto
8.5,8.9,4,150,3,0,0,0,contabilidad,alto
5.5,8.1,3,239,8,0,0,0,contabilidad,alto
4.9,7.1,4,178,8,0,0,0,informática,medio
8.2,5.8,5,263,8,0,0,0,informática,medio
5.9,7.7,3,272,8,0,0,0,administración,alto
9,8.2,3,133,8,0,0,0,mercadotecnia,medio
6.2,7.2,3,149,3,1,0,0,mercadotecnia,medio
6.1,6.8,3,193,2,0,0,0,mercadotecnia,medio
5.2,5.5,5,174,3,1,0,0,ventas,medio
7.9,8.7,4,223,5,0,0,0,ventas,medio
4.9,8.9,4,201,8,0,0,0,ventas,medio
7.3,6.7,2,139,8,0,0,0,ventas,medio
6.7,4.9,5,241,8,0,0,0,ventas,medio
5.2,6.1,4,187,4,1,0,0,ventas,medio
7.2,6.4,4,192,3,0,0,0,ventas,medio
4.8,5,5,142,4,0,0,0,informática,medio
1.9,7.9,4,229,4,0,0,0,desarrollo de producto,medio
4.9,4.9,3,104,7,0,0,0,desarrollo de producto,alto
9,7.6,3,255,7,0,0,0,desarrollo de producto,bajo
4.9,4.9,4,212,7,0,0,0,desarrollo de producto,medio
6,5.3,2,235,7,0,0,0,informática,medio
6.2,8.5,3,237,3,1,0,0,informática,medio
6.4,5,4,253,10,0,0,1,administración,alto
2.2,9.4,3,193,10,0,0,1,administración,alto
9,5.5,3,259,10,1,0,1,administración,alto
7.4,9.5,5,266,10,0,0,1,administración,alto
8.5,5.4,3,185,10,0,0,1,administración,alto
3.3,6.5,3,172,10,0,0,1,mercadotecnia,alto
5,7.3,4,180,3,0,0,0,informática,bajo
3.8,5.3,2,157,3,0,1,0,ventas,bajo
8,8.6,5,262,6,0,1,0,ventas,medio
1.1,8.8,7,272,4,0,1,0,ventas,medio
7.2,8.7,5,223,5,0,1,0,ventas,bajo
3.7,5.2,2,159,3,0,1,0,ventas,bajo
4.1,5,2,153,3,0,1,0,ventas,bajo
1,7.7,6,247,4,0,1,0,ventas,bajo
9.2,8.5,5,259,5,0,1,0,ventas,bajo
8.9,10,5,224,5,0,1,0,ventas,bajo
4.2,5.3,2,142,3,0,1,0,ventas,bajo
4.5,5.4,2,135,3,0,1,0,ventas,bajo
1.1,8.1,6,305,4,0,1,0,ventas,bajo
8.4,9.2,4,234,5,0,1,0,ventas,bajo
4.1,5.5,2,148,3,0,1,0,ventas,bajo
3.6,5.6,2,137,3,0,1,0,ventas,bajo
3.8,5.4,2,143,3,0,1,0,ventas,bajo
4.5,4.7,2,160,3,0,1,0,ventas,bajo
7.8,9.9,4,255,6,0,1,0,ventas,bajo
4.5,5.1,2,160,3,1,1,1,ventas,bajo
7.6,8.9,5,262,5,0,1,0,ventas,bajo
1.1,8.3,6,282,4,0,1,0,ventas,bajo
3.8,5.5,2,147,3,0,1,0,ventas,bajo
0.9,9.5,6,304,4,0,1,0,ventas,bajo
4.6,5.7,2,139,3,0,1,0,ventas,bajo
4,5.3,2,158,3,0,1,0,ventas,bajo
8.9,9.2,5,242,5,0,1,0,ventas,bajo
8.2,8.7,4,239,5,0,1,0,ventas,bajo
4,4.9,2,135,3,0,1,0,ventas,bajo
4.1,4.6,2,128,3,0,1,0,contabilidad,bajo
3.8,5,2,132,3,0,1,0,contabilidad,bajo
0.9,6.2,6,294,4,0,1,0,contabilidad,bajo
4.5,5.7,2,134,3,0,1,0,recursos humanos,bajo
4,5.1,2,145,3,0,1,0,recursos humanos,bajo
4.5,5.5,2,140,3,0,1,0,recursos humanos,bajo
8.4,8.7,4,246,6,0,1,0,recursos humanos,bajo
1,9.4,6,255,4,0,1,0,mantenimiento,bajo
3.8,4.6,2,137,3,0,1,0,mantenimiento,bajo
4.5,5,2,126,3,0,1,0,mantenimiento,bajo
1.1,8.9,6,306,4,0,1,0,mantenimiento,bajo
4.1,5.4,2,152,3,0,1,0,mantenimiento,bajo
8.7,8.8,5,269,5,0,1,0,mantenimiento,bajo
4.5,4.8,2,158,3,0,1,0,mantenimiento,bajo
4,4.6,2,127,3,0,1,0,mantenimiento,bajo
1,8,7,281,4,0,1,0,mantenimiento,bajo
0.9,8.9,6,276,4,0,1,0,mantenimiento,bajo
8.4,7.4,3,182,4,0,1,0,mantenimiento,bajo
4,5.5,2,147,3,0,1,0,soporte,bajo
5.7,7,3,273,6,0,1,0,soporte,bajo
4,5.4,2,148,3,0,1,0,soporte,bajo
4.3,4.7,2,147,3,0,1,0,soporte,bajo
1.3,7.8,6,152,2,0,1,0,soporte,bajo
4.4,5.5,2,135,3,0,1,0,soporte,bajo
3.8,5.5,2,134,3,0,1,0,soporte,bajo
3.9,5.4,2,132,3,0,1,0,soporte,bajo
1,9.2,7,307,4,0,1,0,soporte,bajo
3.7,4.6,2,140,3,0,1,0,soporte,bajo
1.1,9.4,7,255,4,0,1,0,soporte,bajo
1,8.1,6,309,4,0,1,0,mantenimiento,bajo
3.8,5.4,2,128,3,0,1,0,mantenimiento,bajo
8.5,10,4,225,5,0,1,0,mantenimiento,bajo
8.5,9.1,5,226,5,0,1,0,administración,medio
1.1,9.3,7,308,4,0,1,0,informática,medio
1,9.5,6,244,5,0,1,0,informática,medio
3.6,5.6,2,132,3,0,1,0,informática,medio
1.1,9.4,6,286,4,0,1,0,informática,medio
8.1,7,6,161,4,0,1,0,informática,medio
4.3,5.4,2,153,3,0,1,0,desarrollo de producto,medio
9,9.8,4,264,6,0,1,0,desarrollo de producto,medio
7.6,8.6,5,223,5,1,1,0,desarrollo de producto,medio
4.3,5,2,135,3,0,1,0,desarrollo de producto,medio
7.4,9.9,2,277,3,0,1,0,informática,medio
0.9,7.7,5,275,4,0,1,0,desarrollo de producto,medio
4.5,4.9,2,149,3,0,1,0,desarrollo de producto,alto
0.9,8.7,7,295,4,0,1,0,desarrollo de producto,bajo
1.1,9.7,6,277,4,0,1,0,desarrollo de producto,medio
1.1,7.9,7,306,4,0,1,0,desarrollo de producto,medio
1,8.3,6,295,4,0,1,0,desarrollo de producto,medio
4,5.4,2,137,3,0,1,0,mercadotecnia,medio
4.3,5.6,2,157,3,0,1,0,ventas,bajo
3.9,5.6,2,142,3,0,1,0,contabilidad,bajo
4.5,5.4,2,140,3,0,1,0,soporte,bajo
3.8,4.9,2,151,3,0,1,0,mantenimiento,bajo
7.9,5.9,4,139,3,0,1,1,administración,bajo
8.4,8.5,4,249,6,0,1,0,mercadotecnia,bajo
1.1,7.7,6,291,4,0,1,0,mercadotecnia,bajo
1.1,8.7,6,305,4,0,1,0,mercadotecnia,bajo
1.7,8.4,5,232,3,0,1,0,ventas,bajo
4.4,4.5,2,132,3,0,1,0,ventas,bajo
3.7,5.7,2,130,3,0,1,0,ventas,bajo
1,7.9,6,291,4,0,1,0,ventas,bajo
4,5,2,130,3,0,1,0,ventas,bajo
8.9,10,5,246,5,0,1,0,ventas,bajo
4.2,4.8,2,143,3,0,1,0,ventas,bajo
4.6,5.5,2,129,3,0,1,0,ventas,bajo
0.9,8.3,6,255,4,0,1,0,ventas,bajo
3.7,5.1,2,155,3,0,1,0,ventas,bajo
1,7.7,6,265,4,0,1,0,ventas,bajo
1,8.4,6,279,4,0,1,0,ventas,bajo
1.1,9.7,6,284,4,0,1,0,ventas,bajo
9,10,5,221,6,0,1,0,ventas,medio
3.8,5.2,2,154,3,0,1,0,ventas,medio
3.6,5.2,2,147,3,0,1,0,ventas,medio
4.2,4.6,2,150,3,0,1,0,ventas,medio
0.9,9.4,7,267,4,0,1,0,ventas,medio
4.3,5.2,2,158,3,0,1,0,ventas,medio
2.4,4.6,7,224,5,0,1,0,contabilidad,medio
9.1,10,4,257,5,0,1,0,contabilidad,medio
4.4,5,2,148,3,0,1,0,contabilidad,medio
7.1,8.7,3,177,4,0,1,0,recursos humanos,medio
4,4.9,2,155,3,0,1,0,recursos humanos,medio
4.3,4.7,2,144,3,0,1,0,recursos humanos,medio
0.9,8.5,6,289,4,0,1,0,recursos humanos,alto
4.3,5.2,2,160,3,0,1,0,mantenimiento,bajo
9,9.6,4,258,5,0,1,0,mantenimiento,medio
8.4,10,5,234,5,0,1,0,mantenimiento,medio
3.7,4.8,2,137,3,0,1,0,mantenimiento,medio
8.6,6.8,5,263,2,0,1,0,mantenimiento,medio
1.1,8.4,6,251,4,0,1,0,mantenimiento,bajo
3.7,5.7,2,133,3,0,1,0,mantenimiento,bajo
4,4.6,2,132,3,0,1,0,mantenimiento,bajo
1.4,6.2,4,158,4,1,1,0,mantenimiento,bajo
4,4.6,2,135,3,0,1,0,mantenimiento,bajo
7.5,10,4,216,6,0,1,0,mantenimiento,bajo
1.1,8.4,6,300,5,1,1,0,soporte,bajo
4.6,4.9,2,138,3,0,1,0,soporte,bajo
1.1,9.2,6,260,4,0,1,0,soporte,bajo
3.8,4.9,2,132,3,0,1,0,soporte,bajo
7,8.9,3,183,5,0,1,0,soporte,bajo
0.9,8.2,6,250,4,0,1,0,soporte,bajo
3.7,4.5,2,151,3,0,1,0,soporte,bajo
1,8.3,6,292,4,0,1,0,soporte,bajo
3.8,5.7,2,140,3,0,1,0,soporte,bajo
9,10,5,221,5,0,1,0,soporte,bajo
4.4,5.1,2,138,3,0,1,0,soporte,bajo
3.6,5,2,132,3,0,1,0,mantenimiento,bajo
3.1,8.4,7,133,5,0,1,0,mantenimiento,bajo
1,8.4,6,283,4,1,1,0,mantenimiento,bajo
4.2,4.8,2,129,3,0,1,0,administración,bajo
7.4,10,4,249,5,0,1,0,informática,bajo
7.3,8.7,5,257,5,0,1,0,informática,bajo
0.9,9.6,6,245,4,0,1,0,informática,bajo
4.5,5.3,2,155,3,0,1,0,informática,bajo
1.1,8,6,256,4,0,1,0,informática,bajo
3.7,4.7,2,152,3,0,1,0,desarrollo de producto,bajo
8.4,9.9,4,267,5,0,1,0,desarrollo de producto,bajo
4.1,4.6,2,151,3,0,1,0,desarrollo de producto,bajo
7.6,9.2,4,239,5,0,1,0,desarrollo de producto,bajo
1.1,8.7,6,306,4,0,1,0,informática,bajo
8.4,8.8,4,263,5,1,1,0,mercadotecnia,bajo
3.9,5,2,147,3,0,1,0,mercadotecnia,bajo
1.1,9.1,6,278,4,0,1,0,mercadotecnia,bajo
4.5,5.6,2,154,3,0,1,0,mercadotecnia,bajo
3.7,5.2,2,143,3,0,1,0,mercadotecnia,bajo
4,5.2,2,155,3,0,1,0,mercadotecnia,bajo
3.9,4.8,2,160,3,0,1,0,ventas,bajo
1.1,8,6,304,4,0,1,0,contabilidad,bajo
8.3,10,5,240,5,0,1,0,soporte,bajo
1.1,9.2,6,305,4,0,1,0,mantenimiento,bajo
3.9,5,2,136,3,0,1,0,administración,bajo
4.5,4.5,2,132,3,0,1,0,mercadotecnia,bajo
1,9.5,7,301,4,0,1,0,mercadotecnia,bajo
9,9.8,5,243,6,0,1,0,mercadotecnia,bajo
4.5,5.1,2,147,3,0,1,0,ventas,bajo
7.9,8.9,5,239,5,0,1,0,ventas,bajo
9,9.9,5,260,5,0,1,0,ventas,bajo
1.1,8.4,7,296,4,0,1,0,ventas,bajo
4.3,5.5,2,129,3,0,1,0,ventas,bajo
3.1,5.4,5,132,5,0,1,0,ventas,bajo
3.2,5,2,135,5,0,1,0,ventas,bajo
4.5,5.7,2,158,3,0,1,0,ventas,bajo
8.1,9.9,4,259,5,0,1,0,ventas,bajo
4.1,4.6,2,160,3,0,1,1,ventas,bajo
1.1,7.8,7,278,4,0,1,0,ventas,bajo
1,8.8,6,284,4,0,1,0,ventas,bajo
7,5.3,2,274,4,0,1,0,ventas,bajo
5.4,7.4,4,164,2,0,1,0,ventas,bajo
4.1,4.8,2,148,3,0,1,0,ventas,bajo
3.8,5,2,140,3,0,1,0,ventas,medio
3.7,5.1,2,127,3,0,1,0,ventas,medio
1.1,8.5,6,308,5,0,1,0,ventas,medio
4,4.7,2,146,3,0,1,0,ventas,medio
1,8.4,6,261,4,0,1,0,contabilidad,medio
8.9,9.9,5,257,5,0,1,0,contabilidad,medio
1.1,8,6,285,4,0,1,0,contabilidad,medio
3.6,5.5,2,141,3,0,1,0,recursos humanos,medio
4,4.6,2,127,3,0,1,0,recursos humanos,medio
0.9,8.5,6,297,4,0,1,0,recursos humanos,medio
4,4.6,2,143,3,0,1,0,recursos humanos,medio
3.7,5.5,2,152,3,0,1,0,mantenimiento,medio
4.4,5.1,2,156,3,0,1,0,mantenimiento,alto
0.9,8,7,283,5,0,1,0,mantenimiento,bajo
9.2,8.7,4,226,6,1,1,0,mantenimiento,medio
7.4,9.1,4,232,5,0,1,0,mantenimiento,medio
0.9,8.2,6,249,4,0,1,0,mantenimiento,medio
8.9,9.5,4,275,5,0,1,0,mantenimiento,medio
0.9,8,6,304,4,0,1,0,mantenimiento,bajo
2.7,5.4,7,278,3,0,1,0,mantenimiento,bajo
1,9.1,6,287,4,0,1,0,mantenimiento,bajo
1,8.9,7,285,4,0,1,0,mantenimiento,bajo
7.7,9.4,5,226,6,0,1,0,soporte,bajo
9,8.2,5,259,5,0,1,0,soporte,bajo
3.9,5,2,135,3,0,1,0,soporte,bajo
7.6,10,5,219,5,0,1,0,soporte,bajo
1,9.3,6,256,4,0,1,0,soporte,bajo
8.7,9,5,254,6,0,1,0,soporte,bajo
3.8,5,2,153,3,0,1,0,soporte,bajo
7.7,9.9,5,228,5,0,1,0,soporte,bajo
7.8,8.7,4,228,5,0,1,0,soporte,bajo
4.4,5,2,128,3,0,1,0,soporte,bajo
3.8,5.2,2,153,3,0,1,0,soporte,bajo
4.3,4.6,2,156,3,0,1,0,mantenimiento,bajo
3.9,5,4,294,3,0,1,0,mantenimiento,bajo
8.8,10,5,219,5,0,1,0,mantenimiento,bajo
4.5,4.6,2,153,3,0,1,0,administración,bajo
4,5.3,2,151,3,0,1,0,informática,bajo
3.6,5.1,2,155,3,0,1,0,informática,bajo
3.6,4.8,2,158,3,0,1,0,informática,bajo
9,9.8,5,245,5,0,1,0,informática,bajo
4.3,5.3,2,131,3,0,1,0,informática,bajo
8.9,8.7,5,225,5,0,1,0,desarrollo de producto,bajo
1,8.4,6,286,4,0,1,0,desarrollo de producto,bajo
3.7,5,2,135,3,0,1,0,desarrollo de producto,bajo
3.7,5.1,2,153,3,0,1,0,desarrollo de producto,bajo
8.7,9,5,252,5,0,1,0,informática,bajo
4,5.6,2,149,3,0,1,0,contabilidad,bajo
9,9.7,4,258,5,0,1,0,contabilidad,bajo
3.7,4.6,2,158,3,0,1,0,recursos humanos,bajo
4.4,5.4,2,149,3,0,1,0,recursos humanos,bajo
8.5,9.5,5,236,5,0,1,0,recursos humanos,bajo
7.8,9.8,5,239,6,0,1,0,mercadotecnia,bajo
4.2,4.7,2,159,3,0,1,0,mercadotecnia,bajo
9.2,9.9,5,255,6,0,1,0,ventas,bajo
1.1,8.3,6,244,4,0,1,0,contabilidad,bajo
4.2,5.6,2,134,3,0,1,0,soporte,bajo
4.8,5.7,4,270,4,0,1,0,mantenimiento,bajo
8.3,8.5,4,255,5,0,1,0,administración,bajo
4,5.3,2,151,3,0,1,0,mercadotecnia,bajo
4.3,4.5,2,135,3,0,1,0,mercadotecnia,bajo
4.3,5.3,2,146,3,0,1,0,mercadotecnia,bajo
1,9.7,7,254,4,0,1,0,ventas,bajo
1,8.7,7,289,4,0,1,0,ventas,bajo
